datetime,subba,parent,value,temperature_2m,hour,day,month,day_of_week,is_weekend
2023-08-04 06:00:00+00:00,ZONE,NYIS,727,16.9085,6,4,8,4,0
2023-08-04 07:00:00+00:00,ZONE,NYIS,701,18.008501,7,4,8,4,0
2023-08-04 08:00:00+00:00,ZONF,NYIS,1143,19.008501,8,4,8,4,0
2023-08-04 09:00:00+00:00,ZOND,NYIS,603,19.8585,9,4,8,4,0
2023-08-04 10:00:00+00:00,ZOND,NYIS,608,20.8085,10,4,8,4,0
2023-08-04 11:00:00+00:00,ZOND,NYIS,619,21.3585,11,4,8,4,0
2023-08-04 12:00:00+00:00,ZONG,NYIS,1026,20.008501,12,4,8,4,0
2023-08-04 13:00:00+00:00,ZONK,NYIS,2644,20.7085,13,4,8,4,0
2023-08-04 14:00:00+00:00,ZOND,NYIS,646,21.1585,14,4,8,4,0
2023-08-04 15:00:00+00:00,ZONE,NYIS,840,21.6085,15,4,8,4,0
2023-08-04 16:00:00+00:00,ZONA,NYIS,2089,21.4085,16,4,8,4,0
2023-08-04 17:00:00+00:00,ZOND,NYIS,636,21.2085,17,4,8,4,0
2023-08-04 18:00:00+00:00,ZONE,NYIS,854,19.7085,18,4,8,4,0
2023-08-04 19:00:00+00:00,ZONA,NYIS,2165,17.508501,19,4,8,4,0
2023-08-04 20:00:00+00:00,ZONA,NYIS,2183,16.6585,20,4,8,4,0
2023-08-04 21:00:00+00:00,ZONE,NYIS,909,16.1585,21,4,8,4,0
2023-08-04 22:00:00+00:00,ZONE,NYIS,943,15.8085,22,4,8,4,0
2023-08-04 23:00:00+00:00,ZONE,NYIS,947,14.408501,23,4,8,4,0
2023-08-05 00:00:00+00:00,ZONF,NYIS,1442,15.2585,0,5,8,5,1
2023-08-05 01:00:00+00:00,ZONE,NYIS,936,14.5085,1,5,8,5,1
2023-08-05 02:00:00+00:00,ZONA,NYIS,2037,14.6085005,2,5,8,5,1
2023-08-05 03:00:00+00:00,ZONE,NYIS,826,14.3585005,3,5,8,5,1
2023-08-05 04:00:00+00:00,ZOND,NYIS,611,13.9585,4,5,8,5,1
2023-08-05 05:00:00+00:00,ZOND,NYIS,605,14.7085,5,5,8,5,1
2023-08-05 06:00:00+00:00,ZOND,NYIS,596,15.8585005,6,5,8,5,1
2023-08-05 07:00:00+00:00,ZONE,NYIS,637,17.4085,7,5,8,5,1
2023-08-05 08:00:00+00:00,ZOND,NYIS,586,18.6585,8,5,8,5,1
2023-08-05 09:00:00+00:00,ZONA,NYIS,1497,19.7085,9,5,8,5,1
2023-08-05 10:00:00+00:00,ZONE,NYIS,633,20.508501,10,5,8,5,1
2023-08-05 11:00:00+00:00,ZONA,NYIS,1497,21.1085,11,5,8,5,1
2023-08-05 12:00:00+00:00,ZONG,NYIS,912,20.7085,12,5,8,5,1
2023-08-05 13:00:00+00:00,ZONA,NYIS,1630,20.8085,13,5,8,5,1
2023-08-05 14:00:00+00:00,ZONF,NYIS,1158,21.008501,14,5,8,5,1
2023-08-05 15:00:00+00:00,ZONA,NYIS,1717,20.9085,15,5,8,5,1
2023-08-05 16:00:00+00:00,ZONE,NYIS,674,20.7085,16,5,8,5,1
2023-08-05 17:00:00+00:00,ZONF,NYIS,1229,20.258501,17,5,8,5,1
2023-08-05 18:00:00+00:00,ZONE,NYIS,730,19.1585,18,5,8,5,1
2023-08-05 19:00:00+00:00,ZONE,NYIS,733,18.2085,19,5,8,5,1
2023-08-05 20:00:00+00:00,ZONE,NYIS,740,17.4585,20,5,8,5,1
2023-08-05 21:00:00+00:00,ZOND,NYIS,621,16.8085,21,5,8,5,1
2023-08-05 22:00:00+00:00,ZONE,NYIS,799,16.3085,22,5,8,5,1
2023-08-05 23:00:00+00:00,ZOND,NYIS,640,15.908501,23,5,8,5,1
2023-08-06 00:00:00+00:00,ZONG,NYIS,1361,15.7585,0,6,8,6,1
2023-08-06 01:00:00+00:00,ZONE,NYIS,884,15.3585005,1,6,8,6,1
2023-08-06 02:00:00+00:00,ZONF,NYIS,1424,15.2585,2,6,8,6,1
2023-08-06 03:00:00+00:00,ZONE,NYIS,799,15.2585,3,6,8,6,1
2023-08-06 04:00:00+00:00,ZONE,NYIS,736,15.2585,4,6,8,6,1
2023-08-06 05:00:00+00:00,ZONE,NYIS,688,15.5585,5,6,8,6,1
2023-08-06 06:00:00+00:00,ZONB,NYIS,867,15.6085005,6,6,8,6,1
2023-08-06 07:00:00+00:00,ZOND,NYIS,590,16.0585,7,6,8,6,1
2023-08-06 08:00:00+00:00,ZONC,NYIS,1368,16.4585,8,6,8,6,1
2023-08-06 09:00:00+00:00,ZONA,NYIS,1340,17.3085,9,6,8,6,1
2023-08-06 10:00:00+00:00,ZOND,NYIS,581,17.6585,10,6,8,6,1
2023-08-06 11:00:00+00:00,ZONC,NYIS,1350,17.5585,11,6,8,6,1
2023-08-06 12:00:00+00:00,ZONG,NYIS,861,16.8585,12,6,8,6,1
2023-08-06 13:00:00+00:00,ZONK,NYIS,2291,16.9585,13,6,8,6,1
2023-08-06 14:00:00+00:00,ZONE,NYIS,610,17.2085,14,6,8,6,1
2023-08-06 15:00:00+00:00,ZOND,NYIS,602,16.4585,15,6,8,6,1
2023-08-06 16:00:00+00:00,ZONA,NYIS,1678,16.0085,16,6,8,6,1
2023-08-06 17:00:00+00:00,ZONA,NYIS,1772,15.9585,17,6,8,6,1
2023-08-06 18:00:00+00:00,ZONE,NYIS,710,15.5585,18,6,8,6,1
2023-08-06 19:00:00+00:00,ZONF,NYIS,1248,15.2085,19,6,8,6,1
2023-08-06 20:00:00+00:00,ZONE,NYIS,760,14.9585,20,6,8,6,1
2023-08-06 21:00:00+00:00,ZONE,NYIS,836,14.658501,21,6,8,6,1
2023-08-06 22:00:00+00:00,ZONE,NYIS,907,14.408501,22,6,8,6,1
2023-08-06 23:00:00+00:00,ZONE,NYIS,977,14.0085,23,6,8,6,1
2023-08-07 00:00:00+00:00,ZONG,NYIS,1537,14.0585,0,7,8,0,0
2023-08-07 01:00:00+00:00,ZONE,NYIS,966,13.9585,1,7,8,0,0
2023-08-07 02:00:00+00:00,ZONE,NYIS,919,14.158501,2,7,8,0,0
2023-08-07 03:00:00+00:00,ZONE,NYIS,844,13.7585,3,7,8,0,0
2023-08-07 04:00:00+00:00,ZONE,NYIS,774,13.5085,4,7,8,0,0
2023-08-07 05:00:00+00:00,ZONA,NYIS,1721,14.2085,5,7,8,0,0
2023-08-07 06:00:00+00:00,ZOND,NYIS,597,14.8085,6,7,8,0,0
2023-08-07 07:00:00+00:00,ZONC,NYIS,1545,15.3585005,7,7,8,0,0
2023-08-07 08:00:00+00:00,ZONE,NYIS,657,15.8585005,8,7,8,0,0
2023-08-07 09:00:00+00:00,ZONE,NYIS,666,16.0585,9,7,8,0,0
2023-08-07 10:00:00+00:00,ZOND,NYIS,616,17.1085,10,7,8,0,0
2023-08-07 11:00:00+00:00,ZONE,NYIS,764,17.7085,11,7,8,0,0
2023-08-07 12:00:00+00:00,ZONG,NYIS,1113,18.5585,12,7,8,0,0
2023-08-07 13:00:00+00:00,ZONE,NYIS,876,18.008501,13,7,8,0,0
2023-08-07 14:00:00+00:00,ZOND,NYIS,644,18.8085,14,7,8,0,0
2023-08-07 16:00:00+00:00,ZONC,NYIS,2047,18.9085,16,7,8,0,0
2023-08-07 17:00:00+00:00,ZONE,NYIS,936,17.9585,17,7,8,0,0
2023-08-07 18:00:00+00:00,ZONA,NYIS,2295,16.6585,18,7,8,0,0
2023-08-07 19:00:00+00:00,ZOND,NYIS,656,15.8085,19,7,8,0,0
2023-08-07 20:00:00+00:00,ZONF,NYIS,1549,15.2585,20,7,8,0,0
2023-08-07 21:00:00+00:00,ZONE,NYIS,1025,14.5085,21,7,8,0,0
2023-08-07 22:00:00+00:00,ZONF,NYIS,1583,14.1085005,22,7,8,0,0
2023-08-07 23:00:00+00:00,ZONA,NYIS,2129,13.6085005,23,7,8,0,0
2023-08-08 00:00:00+00:00,ZONG,NYIS,1474,13.3085,0,8,8,1,0
2023-08-08 01:00:00+00:00,ZONE,NYIS,1032,12.8585005,1,8,8,1,0
2023-08-08 02:00:00+00:00,ZOND,NYIS,650,12.5085,2,8,8,1,0
2023-08-08 03:00:00+00:00,ZONC,NYIS,1958,12.3585005,3,8,8,1,0
2023-08-08 04:00:00+00:00,ZOND,NYIS,624,12.4585,4,8,8,1,0
2023-08-08 05:00:00+00:00,ZOND,NYIS,618,13.3085,5,8,8,1,0
2023-08-08 06:00:00+00:00,ZONA,NYIS,1644,14.3085,6,8,8,1,0
2023-08-08 07:00:00+00:00,ZONA,NYIS,1603,15.158501,7,8,8,1,0
2023-08-08 08:00:00+00:00,ZOND,NYIS,601,16.3585,8,8,8,1,0
2023-08-08 09:00:00+00:00,ZONA,NYIS,1571,17.8585,9,8,8,1,0
2023-08-08 10:00:00+00:00,ZONA,NYIS,1620,18.8085,10,8,8,1,0
2023-08-08 11:00:00+00:00,ZOND,NYIS,633,19.4085,11,8,8,1,0
2023-08-08 12:00:00+00:00,ZONA,NYIS,1759,16.2085,12,8,8,1,0
2023-08-08 13:00:00+00:00,ZOND,NYIS,649,19.2085,13,8,8,1,0
2023-08-08 14:00:00+00:00,ZONA,NYIS,1864,19.8085,14,8,8,1,0
2023-08-08 15:00:00+00:00,ZOND,NYIS,657,19.6085,15,8,8,1,0
2023-08-08 16:00:00+00:00,ZONE,NYIS,916,18.008501,16,8,8,1,0
2023-08-08 17:00:00+00:00,ZOND,NYIS,656,16.2085,17,8,8,1,0
2023-08-08 18:00:00+00:00,ZOND,NYIS,651,16.3085,18,8,8,1,0
2023-08-08 19:00:00+00:00,ZOND,NYIS,653,15.7585,19,8,8,1,0
2023-08-08 20:00:00+00:00,ZOND,NYIS,659,12.8085,20,8,8,1,0
2023-08-08 21:00:00+00:00,ZONA,NYIS,1964,13.158501,21,8,8,1,0
2023-08-08 22:00:00+00:00,ZONA,NYIS,1992,12.7585,22,8,8,1,0
2023-08-08 23:00:00+00:00,ZONE,NYIS,968,13.0085,23,8,8,1,0
2023-08-09 00:00:00+00:00,ZONF,NYIS,1609,13.158501,0,9,8,2,0
2023-08-09 01:00:00+00:00,ZONC,NYIS,1854,12.3085,1,9,8,2,0
2023-08-09 02:00:00+00:00,ZONE,NYIS,899,12.7085,2,9,8,2,0
2023-08-09 03:00:00+00:00,ZOND,NYIS,635,12.7585,3,9,8,2,0
2023-08-09 04:00:00+00:00,ZONE,NYIS,760,12.7085,4,9,8,2,0
2023-08-09 05:00:00+00:00,ZOND,NYIS,613,13.3085,5,9,8,2,0
2023-08-09 06:00:00+00:00,ZONC,NYIS,1485,14.4585,6,9,8,2,0
2023-08-09 07:00:00+00:00,ZONE,NYIS,666,15.2585,7,9,8,2,0
2023-08-09 08:00:00+00:00,ZOND,NYIS,602,16.1085,8,9,8,2,0
2023-08-09 09:00:00+00:00,ZOND,NYIS,606,16.9585,9,9,8,2,0
2023-08-09 10:00:00+00:00,ZONE,NYIS,701,18.3585,10,9,8,2,0
2023-08-09 11:00:00+00:00,ZONA,NYIS,1616,18.8085,11,9,8,2,0
2023-08-09 12:00:00+00:00,ZONA,NYIS,1706,18.2085,12,9,8,2,0
2023-08-09 13:00:00+00:00,ZOND,NYIS,629,19.5585,13,9,8,2,0
2023-08-09 14:00:00+00:00,ZONA,NYIS,1845,19.8085,14,9,8,2,0
2023-08-09 15:00:00+00:00,ZONE,NYIS,754,19.9585,15,9,8,2,0
2023-08-09 16:00:00+00:00,ZONE,NYIS,774,17.508501,16,9,8,2,0
2023-08-09 17:00:00+00:00,ZOND,NYIS,624,17.508501,17,9,8,2,0
2023-08-09 18:00:00+00:00,ZONA,NYIS,2121,16.9085,18,9,8,2,0
2023-08-09 19:00:00+00:00,ZONA,NYIS,2149,15.0085,19,9,8,2,0
2023-08-09 20:00:00+00:00,ZONE,NYIS,870,13.5585,20,9,8,2,0
2023-08-09 21:00:00+00:00,ZONE,NYIS,922,13.1085005,21,9,8,2,0
2023-08-09 22:00:00+00:00,ZOND,NYIS,657,12.7585,22,9,8,2,0
2023-08-09 23:00:00+00:00,ZONE,NYIS,1011,12.408501,23,9,8,2,0
2023-08-10 00:00:00+00:00,ZONF,NYIS,1684,12.4585,0,10,8,3,0
2023-08-10 01:00:00+00:00,ZONE,NYIS,1008,11.8585005,1,10,8,3,0
2023-08-10 02:00:00+00:00,ZONA,NYIS,2071,11.9585,2,10,8,3,0
2023-08-10 03:00:00+00:00,ZONA,NYIS,1966,12.2085,3,10,8,3,0
2023-08-10 04:00:00+00:00,ZONA,NYIS,1837,11.658501,4,10,8,3,0
2023-08-10 05:00:00+00:00,ZONE,NYIS,755,13.0585,5,10,8,3,0
2023-08-10 06:00:00+00:00,ZOND,NYIS,592,14.4585,6,10,8,3,0
2023-08-10 07:00:00+00:00,ZONE,NYIS,684,15.7085,7,10,8,3,0
2023-08-10 08:00:00+00:00,ZONE,NYIS,675,16.9585,8,10,8,3,0
2023-08-10 09:00:00+00:00,ZONE,NYIS,683,17.8085,9,10,8,3,0
2023-08-10 10:00:00+00:00,ZONE,NYIS,717,17.9585,10,10,8,3,0
2023-08-10 11:00:00+00:00,ZOND,NYIS,607,19.0585,11,10,8,3,0
2023-08-10 12:00:00+00:00,ZONI,NYIS,657,19.6585,12,10,8,3,0
2023-08-10 13:00:00+00:00,ZONA,NYIS,1870,20.0585,13,10,8,3,0
2023-08-10 14:00:00+00:00,ZOND,NYIS,628,20.3085,14,10,8,3,0
2023-08-10 16:00:00+00:00,ZONA,NYIS,2024,19.8585,16,10,8,3,0
2023-08-10 17:00:00+00:00,ZONE,NYIS,927,19.508501,17,10,8,3,0
2023-08-10 18:00:00+00:00,ZONE,NYIS,899,17.5585,18,10,8,3,0
2023-08-10 19:00:00+00:00,ZONE,NYIS,934,17.2085,19,10,8,3,0
2023-08-10 20:00:00+00:00,ZONE,NYIS,932,13.908501,20,10,8,3,0
2023-08-10 21:00:00+00:00,ZONE,NYIS,940,13.5585,21,10,8,3,0
2023-08-10 22:00:00+00:00,ZONA,NYIS,2052,12.8585005,22,10,8,3,0
2023-08-10 23:00:00+00:00,ZONE,NYIS,927,12.158501,23,10,8,3,0
2023-08-11 00:00:00+00:00,ZONG,NYIS,1328,12.3085,0,11,8,4,0
2023-08-11 01:00:00+00:00,ZONA,NYIS,1990,11.3085,1,11,8,4,0
2023-08-11 02:00:00+00:00,ZONA,NYIS,1948,10.5585,2,11,8,4,0
2023-08-11 03:00:00+00:00,ZONE,NYIS,827,11.0085,3,11,8,4,0
2023-08-11 04:00:00+00:00,ZONF,NYIS,1266,12.2085,4,11,8,4,0
2023-08-11 05:00:00+00:00,ZONE,NYIS,718,13.4585,5,11,8,4,0
2023-08-11 06:00:00+00:00,ZONE,NYIS,684,14.8585005,6,11,8,4,0
2023-08-11 07:00:00+00:00,ZONF,NYIS,1107,16.4585,7,11,8,4,0
2023-08-11 08:00:00+00:00,ZONE,NYIS,651,19.3085,8,11,8,4,0
2023-08-11 09:00:00+00:00,ZONA,NYIS,1534,21.2085,9,11,8,4,0
2023-08-11 10:00:00+00:00,ZONA,NYIS,1572,22.7085,10,11,8,4,0
2023-08-11 11:00:00+00:00,ZONA,NYIS,1615,23.0585,11,11,8,4,0
2023-08-11 12:00:00+00:00,ZONG,NYIS,985,23.008501,12,11,8,4,0
2023-08-11 13:00:00+00:00,ZONI,NYIS,670,24.6085,13,11,8,4,0
2023-08-11 14:00:00+00:00,ZOND,NYIS,588,24.758501,14,11,8,4,0
2023-08-11 15:00:00+00:00,ZONK,NYIS,2799,24.508501,15,11,8,4,0
2023-08-11 16:00:00+00:00,ZONE,NYIS,761,24.258501,16,11,8,4,0
2023-08-11 17:00:00+00:00,ZONE,NYIS,766,23.9585,17,11,8,4,0
2023-08-11 18:00:00+00:00,ZONE,NYIS,769,21.8085,18,11,8,4,0
2023-08-11 19:00:00+00:00,ZONF,NYIS,1380,19.758501,19,11,8,4,0
2023-08-11 20:00:00+00:00,ZONE,NYIS,784,18.9085,20,11,8,4,0
2023-08-11 21:00:00+00:00,ZONE,NYIS,811,18.3585,21,11,8,4,0
2023-08-11 22:00:00+00:00,ZONE,NYIS,870,18.2085,22,11,8,4,0
2023-08-11 23:00:00+00:00,ZONE,NYIS,923,17.8585,23,11,8,4,0
2023-08-12 00:00:00+00:00,ZONG,NYIS,1480,17.8585,0,12,8,5,1
2023-08-12 01:00:00+00:00,ZOND,NYIS,605,17.0585,1,12,8,5,1
2023-08-12 02:00:00+00:00,ZOND,NYIS,598,16.8085,2,12,8,5,1
2023-08-12 03:00:00+00:00,ZONF,NYIS,1326,16.9085,3,12,8,5,1
2023-08-12 04:00:00+00:00,ZONE,NYIS,741,17.008501,4,12,8,5,1
2023-08-12 05:00:00+00:00,ZONE,NYIS,692,17.9085,5,12,8,5,1
2023-08-12 06:00:00+00:00,ZONE,NYIS,651,19.4585,6,12,8,5,1
2023-08-12 07:00:00+00:00,ZONE,NYIS,621,21.1085,7,12,8,5,1
2023-08-12 08:00:00+00:00,ZONE,NYIS,606,22.4585,8,12,8,5,1
2023-08-12 09:00:00+00:00,ZOND,NYIS,549,22.9585,9,12,8,5,1
2023-08-12 10:00:00+00:00,ZONB,NYIS,871,23.7085,10,12,8,5,1
2023-08-12 11:00:00+00:00,ZONE,NYIS,625,23.9085,11,12,8,5,1
2023-08-12 12:00:00+00:00,ZONG,NYIS,892,24.3585,12,12,8,5,1
2023-08-12 13:00:00+00:00,ZONE,NYIS,673,24.5585,13,12,8,5,1
2023-08-12 14:00:00+00:00,ZONA,NYIS,1645,25.258501,14,12,8,5,1
2023-08-12 15:00:00+00:00,ZONA,NYIS,1725,26.6085,15,12,8,5,1
2023-08-12 16:00:00+00:00,ZONE,NYIS,685,26.9585,16,12,8,5,1
2023-08-12 17:00:00+00:00,ZONE,NYIS,747,26.2085,17,12,8,5,1
2023-08-12 18:00:00+00:00,ZONE,NYIS,795,21.6585,18,12,8,5,1
2023-08-12 19:00:00+00:00,ZONE,NYIS,851,21.2085,19,12,8,5,1
2023-08-12 20:00:00+00:00,ZONE,NYIS,854,20.7085,20,12,8,5,1
2023-08-12 21:00:00+00:00,ZONE,NYIS,852,20.008501,21,12,8,5,1
2023-08-12 22:00:00+00:00,ZONE,NYIS,905,20.0585,22,12,8,5,1
2023-08-12 23:00:00+00:00,ZONE,NYIS,951,19.758501,23,12,8,5,1
2023-08-13 00:00:00+00:00,ZONG,NYIS,1494,19.4585,0,13,8,6,1
2023-08-13 01:00:00+00:00,ZONE,NYIS,917,18.9085,1,13,8,6,1
2023-08-13 02:00:00+00:00,ZONF,NYIS,1495,18.4085,2,13,8,6,1
2023-08-13 03:00:00+00:00,ZONE,NYIS,818,17.8585,3,13,8,6,1
2023-08-13 04:00:00+00:00,ZONE,NYIS,740,16.758501,4,13,8,6,1
2023-08-13 05:00:00+00:00,ZONE,NYIS,689,17.0585,5,13,8,6,1
2023-08-13 06:00:00+00:00,ZONA,NYIS,1541,18.2085,6,13,8,6,1
2023-08-13 07:00:00+00:00,ZONA,NYIS,1495,19.5585,7,13,8,6,1
2023-08-13 08:00:00+00:00,ZOND,NYIS,552,21.1585,8,13,8,6,1
2023-08-13 09:00:00+00:00,ZONC,NYIS,1504,22.2085,9,13,8,6,1
2023-08-13 10:00:00+00:00,ZONA,NYIS,1443,23.258501,10,13,8,6,1
2023-08-13 11:00:00+00:00,ZONE,NYIS,647,24.1585,11,13,8,6,1
2023-08-13 12:00:00+00:00,ZONG,NYIS,963,25.1585,12,13,8,6,1
2023-08-13 13:00:00+00:00,ZONE,NYIS,692,25.5585,13,13,8,6,1
2023-08-13 14:00:00+00:00,ZOND,NYIS,580,25.8085,14,13,8,6,1
2023-08-13 15:00:00+00:00,ZONA,NYIS,1662,25.4085,15,13,8,6,1
2023-08-13 17:00:00+00:00,ZONC,NYIS,1605,23.7085,17,13,8,6,1
2023-08-13 18:00:00+00:00,ZONF,NYIS,1330,21.8085,18,13,8,6,1
2023-08-13 19:00:00+00:00,ZOND,NYIS,597,21.0585,19,13,8,6,1
2023-08-13 20:00:00+00:00,ZONC,NYIS,1722,20.8585,20,13,8,6,1
2023-08-13 21:00:00+00:00,ZONE,NYIS,871,19.758501,21,13,8,6,1
2023-08-13 22:00:00+00:00,ZONE,NYIS,913,19.258501,22,13,8,6,1
2023-08-13 23:00:00+00:00,ZONE,NYIS,960,19.758501,23,13,8,6,1
2023-08-14 00:00:00+00:00,ZONI,NYIS,899,18.3585,0,14,8,0,0
2023-08-14 01:00:00+00:00,ZONE,NYIS,937,18.2085,1,14,8,0,0
2023-08-14 02:00:00+00:00,ZOND,NYIS,617,18.3585,2,14,8,0,0
2023-08-14 03:00:00+00:00,ZOND,NYIS,607,16.9085,3,14,8,0,0
2023-08-14 04:00:00+00:00,ZONC,NYIS,1668,16.3585,4,14,8,0,0
2023-08-14 05:00:00+00:00,ZONE,NYIS,681,17.4085,5,14,8,0,0
2023-08-14 06:00:00+00:00,ZONE,NYIS,647,19.0585,6,14,8,0,0
2023-08-14 07:00:00+00:00,ZONE,NYIS,630,20.9585,7,14,8,0,0
2023-08-14 08:00:00+00:00,ZONA,NYIS,1455,22.7085,8,14,8,0,0
2023-08-14 09:00:00+00:00,ZONE,NYIS,630,24.0585,9,14,8,0,0
2023-08-14 10:00:00+00:00,ZONE,NYIS,661,25.4585,10,14,8,0,0
2023-08-14 11:00:00+00:00,ZONE,NYIS,718,26.3585,11,14,8,0,0
2023-08-14 12:00:00+00:00,ZONG,NYIS,1043,28.3585,12,14,8,0,0
2023-08-14 13:00:00+00:00,ZONE,NYIS,738,28.8585,13,14,8,0,0
2023-08-14 14:00:00+00:00,ZOND,NYIS,604,29.258501,14,14,8,0,0
2023-08-14 15:00:00+00:00,ZOND,NYIS,615,29.3085,15,14,8,0,0
2023-08-14 16:00:00+00:00,ZONA,NYIS,1897,27.5585,16,14,8,0,0
2023-08-14 17:00:00+00:00,ZONE,NYIS,791,27.4085,17,14,8,0,0
2023-08-14 18:00:00+00:00,ZONA,NYIS,1965,24.9585,18,14,8,0,0
2023-08-14 19:00:00+00:00,ZONE,NYIS,851,22.8085,19,14,8,0,0
2023-08-14 20:00:00+00:00,ZONE,NYIS,871,21.9585,20,14,8,0,0
2023-08-14 21:00:00+00:00,ZONE,NYIS,944,21.3085,21,14,8,0,0
2023-08-14 22:00:00+00:00,ZOND,NYIS,633,20.258501,22,14,8,0,0
2023-08-14 23:00:00+00:00,ZONF,NYIS,1757,20.1585,23,14,8,0,0
2023-08-15 00:00:00+00:00,ZONG,NYIS,1592,21.258501,0,15,8,1,0
2023-08-15 01:00:00+00:00,ZOND,NYIS,640,20.8585,1,15,8,1,0
2023-08-15 02:00:00+00:00,ZONA,NYIS,1859,20.3585,2,15,8,1,0
2023-08-15 03:00:00+00:00,ZONE,NYIS,876,19.508501,3,15,8,1,0
2023-08-15 04:00:00+00:00,ZONE,NYIS,797,19.2085,4,15,8,1,0
2023-08-15 05:00:00+00:00,ZONE,NYIS,751,19.9085,5,15,8,1,0
2023-08-15 06:00:00+00:00,ZONE,NYIS,722,21.1585,6,15,8,1,0
2023-08-15 07:00:00+00:00,ZOND,NYIS,578,22.8085,7,15,8,1,0
2023-08-15 08:00:00+00:00,ZONC,NYIS,1535,24.8585,8,15,8,1,0
2023-08-15 09:00:00+00:00,ZONE,NYIS,706,26.5585,9,15,8,1,0
2023-08-15 10:00:00+00:00,ZONK,NYIS,2464,28.4085,10,15,8,1,0
2023-08-15 11:00:00+00:00,ZONK,NYIS,2547,29.7085,11,15,8,1,0
2023-08-15 12:00:00+00:00,ZONG,NYIS,1130,29.258501,12,15,8,1,0
2023-08-15 13:00:00+00:00,ZONA,NYIS,1754,29.4585,13,15,8,1,0
2023-08-15 14:00:00+00:00,ZOND,NYIS,625,29.4585,14,15,8,1,0
2023-08-15 15:00:00+00:00,ZOND,NYIS,626,29.6085,15,15,8,1,0
2023-08-15 16:00:00+00:00,ZONA,NYIS,1915,28.6085,16,15,8,1,0
2023-08-15 17:00:00+00:00,ZONA,NYIS,1950,27.3585,17,15,8,1,0
2023-08-15 18:00:00+00:00,ZONE,NYIS,867,25.1085,18,15,8,1,0
2023-08-15 19:00:00+00:00,ZONE,NYIS,874,24.1085,19,15,8,1,0
2023-08-15 20:00:00+00:00,ZONE,NYIS,901,23.9585,20,15,8,1,0
2023-08-15 21:00:00+00:00,ZONE,NYIS,909,21.008501,21,15,8,1,0
2023-08-15 22:00:00+00:00,ZONE,NYIS,932,20.508501,22,15,8,1,0
2023-08-15 23:00:00+00:00,ZONA,NYIS,1913,20.6585,23,15,8,1,0
2023-08-16 00:00:00+00:00,ZONI,NYIS,776,20.1585,0,16,8,2,0
2023-08-16 01:00:00+00:00,ZONE,NYIS,954,20.0585,1,16,8,2,0
2023-08-16 02:00:00+00:00,ZONE,NYIS,915,19.258501,2,16,8,2,0
2023-08-16 03:00:00+00:00,ZONE,NYIS,855,19.4085,3,16,8,2,0
2023-08-16 04:00:00+00:00,ZONE,NYIS,789,18.8085,4,16,8,2,0
2023-08-16 05:00:00+00:00,ZOND,NYIS,596,19.3585,5,16,8,2,0
2023-08-16 06:00:00+00:00,ZONE,NYIS,717,20.5585,6,16,8,2,0
2023-08-16 07:00:00+00:00,ZONE,NYIS,701,21.8585,7,16,8,2,0
2023-08-16 08:00:00+00:00,ZONE,NYIS,690,22.9085,8,16,8,2,0
2023-08-16 09:00:00+00:00,ZOND,NYIS,593,24.1585,9,16,8,2,0
2023-08-16 10:00:00+00:00,ZONE,NYIS,724,25.008501,10,16,8,2,0
2023-08-16 11:00:00+00:00,ZONE,NYIS,783,25.758501,11,16,8,2,0
2023-08-16 12:00:00+00:00,ZONG,NYIS,1081,26.258501,12,16,8,2,0
2023-08-16 13:00:00+00:00,ZONK,NYIS,2676,26.6585,13,16,8,2,0
2023-08-16 14:00:00+00:00,ZONE,NYIS,849,26.8585,14,16,8,2,0
2023-08-16 15:00:00+00:00,ZONF,NYIS,1429,26.6085,15,16,8,2,0
2023-08-16 16:00:00+00:00,ZONE,NYIS,846,26.1085,16,16,8,2,0
2023-08-16 17:00:00+00:00,ZONA,NYIS,1976,25.1085,17,16,8,2,0
2023-08-16 18:00:00+00:00,ZONA,NYIS,2039,23.8585,18,16,8,2,0
2023-08-16 19:00:00+00:00,ZONE,NYIS,858,22.1585,19,16,8,2,0
2023-08-16 20:00:00+00:00,ZONE,NYIS,871,21.4585,20,16,8,2,0
2023-08-16 21:00:00+00:00,ZONE,NYIS,921,20.4085,21,16,8,2,0
2023-08-16 22:00:00+00:00,ZONF,NYIS,1701,19.758501,22,16,8,2,0
2023-08-16 23:00:00+00:00,ZONE,NYIS,1012,19.2085,23,16,8,2,0
2023-08-17 00:00:00+00:00,ZONI,NYIS,837,19.258501,0,17,8,3,0
2023-08-17 01:00:00+00:00,ZONE,NYIS,1019,18.8085,1,17,8,3,0
2023-08-17 02:00:00+00:00,ZOND,NYIS,640,18.758501,2,17,8,3,0
2023-08-17 03:00:00+00:00,ZONE,NYIS,894,18.1585,3,17,8,3,0
2023-08-17 04:00:00+00:00,ZONF,NYIS,1395,17.6585,4,17,8,3,0
2023-08-17 05:00:00+00:00,ZONE,NYIS,746,17.758501,5,17,8,3,0
2023-08-17 06:00:00+00:00,ZONE,NYIS,715,18.6585,6,17,8,3,0
2023-08-17 07:00:00+00:00,ZONE,NYIS,691,19.5585,7,17,8,3,0
2023-08-17 08:00:00+00:00,ZOND,NYIS,582,21.1585,8,17,8,3,0
2023-08-17 09:00:00+00:00,ZOND,NYIS,584,22.758501,9,17,8,3,0
2023-08-17 10:00:00+00:00,ZONB,NYIS,972,23.758501,10,17,8,3,0
